price_qm2007,price_qm_se2007,price_qm2008,price_qm_se2008,price_qm2009,price_qm_se2009,price_qm2010,price_qm_se2010,price_qm2011,price_qm_se2011,price_qm2012,price_qm_se2012,price_qm2013,price_qm_se2013,price_qm2014,price_qm_se2014,price_qm2015,price_qm_se2015,price_qm2016,price_qm_se2016,price_qm2017,price_qm_se2017,price_qm2018,price_qm_se2018,price_qm2019,price_qm_se2019,price_qm2020,price_qm_se2020,price_qm2021,price_qm_se2021,hexagon_id
1786.1193,20.381168,1807.5389,12.920659,1702.9637,6.3560081,1929.8875,5.409657,2056.7815,1.7162334,2767.6189,18.640274,2920.875,18.196793,3167.9731,26.85013,3578.8931,6.434855,3669.7053,3.6363857,4047.9829,.7333715,4574.0483,3.2636461,5066.623,1.1245122,5336.0352,6.9948225,5818.3374,2.6011093,U-32
1804.7612,6.4927821,1821.8396,.73238701,1730.2021,.39323187,1934.9276,5.7800379,2052.675,.49939713,2690.646,1.5428971,2838.1699,5.6037154,3079.1594,2.0475929,3532.082,12.412693,3626.2097,2.2777736,3989.5613,2.9172091,4529.9746,5.4110451,5004.9043,2.0693524,5287.644,1.4076082,5782.1357,3.0893407,U-33
1833.6813,8.503994,1857.5808,12.442482,1770.8416,12.174049,1930.7699,6.7804208,2061.6799,3.9552431,2627.2534,3.3321478,2785.3098,8.2433281,3007.4263,20.766613,3413.4841,17.490343,3578.8977,2.0478683,3923.2686,6.6022038,4472.3682,2.6538858,4918.4229,7.6922221,5230.1445,2.6637084,5732.9761,4.1859102,U-34
1861.0276,12.39015,1884.1459,14.800327,1801.7317,16.846529,1934.9337,15.793279,2065.9319,13.549735,2563.5393,3.4330389,2740.7666,1.976499,2958.7803,3.3087327,3333.7141,36.125851,3529.7209,6.2865858,3851.8936,3.4038475,4412.7949,17.845339,4805.1147,7.3171301,5168.6782,17.793947,5687.9922,25.469948,U-35
1885.5483,19.725748,1906.746,23.747353,1813.6954,21.44985,1927.9889,17.85766,2060.3926,20.036879,2501.6052,.3423118,2673.1428,.058818005,2876.031,10.334326,3279.9026,52.575363,3482.7551,1.4465897,3776.895,1.3777554,4328.6997,18.767014,4667.1353,2.7623653,5080.5796,16.968607,5617.0425,31.817551,U-36
1879.6382,26.119989,1895.3525,22.423347,1803.2157,29.377245,1903.9924,5.4819717,2040.0477,7.2850857,2429.6167,41.067352,2602.6401,27.605742,2793.2107,50.72831,3183.3459,27.997131,3382.9971,27.27673,3676.5256,40.544277,4171.7466,27.15099,4503.6626,77.445602,4964.2446,28.799688,5521.73,17.503654,U-37
1887.1434,22.170601,1897.9773,21.535717,1802.835,21.0494,1901.4067,6.0617986,2034.7008,6.9790206,2393.0708,22.388559,2563.8215,14.686886,2731.9836,39.788158,3124.1277,24.928064,3339.2375,15.061678,3633.1802,27.184092,4120.1729,20.324507,4438.5703,43.680817,4919.9321,15.533231,5485.269,.38954297,U-38
1852.1438,1.9065465,1868.2402,5.1806254,1772.155,5.7464318,1874.9202,2.0077825,2004.7153,6.9731975,2381.2148,2.9162743,2546.5691,4.413723,2691.2822,13.984097,3095.6902,15.948225,3315.8203,1.2735075,3608.0317,15.013399,4100.3452,2.1897013,4410.479,25.534233,4872.4575,8.9088373,5426.8345,2.5454454,U-39
1935.3842,8.8901234,1937.3961,15.271525,1836.8087,3.2017052,1763.7366,2.0405183,1869.1599,4.7055912,1877.9874,9.1791363,2022.2024,1.937591,2118.177,3.564281,2445.5681,13.36375,2723.1282,1.3293724,2925.0879,19.530613,3352.7776,3.7762902,3460.7405,52.859447,4117.0469,26.801338,4754.2681,10.617301,U-4
1828.8271,5.9632888,1837.6666,6.6972246,1742.6168,3.5429974,1854.402,5.0379558,1981.7341,12.001647,2369.8547,9.7544966,2530.135,15.67888,2668.3328,17.874111,3063.0391,28.275368,3287.4526,.75587451,3585.5288,5.9055233,4068.3181,1.6322565,4373.7935,21.034716,4829.2847,6.0899649,5382.7778,12.485775,U-40
1940.9332,26.853838,1949.7994,31.158703,1840.4237,27.455849,1878.9371,12.98233,2009.4828,12.374387,2202.9392,40.132912,2386.8774,39.568279,2462.8296,33.594891,2847.1936,36.632622,3108.9675,33.257046,3408.761,33.798508,3853.0481,30.894028,4058.1077,41.935043,4643.8618,28.27877,5293.1943,5.7982769,U-41
1921.2075,15.389505,1921.0106,12.149062,1845.3383,27.763018,1775.2725,12.171201,1881.2365,16.740116,1914.6156,34.076942,2073.0291,30.626209,2179.4927,42.581303,2548.8958,12.055293,2779.7808,31.499584,3025.323,10.015738,3449.2527,3.1702571,3596.9727,38.966053,4207.6099,22.460323,4822.1992,5.8342409,U-5
1793.9363,11.537405,1802.2677,10.922262,1748.5912,7.3931365,1754.783,7.7405615,1863.2739,9.0220242,2067.1477,15.548699,2205.8787,.92486984,2367.5681,4.8469543,2764.7437,5.7418556,2942.552,4.7618642,3233.2932,40.268982,3649.0022,33.26049,3890.3967,.21204522,4396.2217,2.961499,4933.5366,38.820835,U-6
1792.9937,11.257497,1802.3998,.82969224,1745.8474,9.1991644,1769.0272,5.1504006,1881.8612,8.8738594,2107.9504,9.6932926,2253.8335,10.079505,2419.7036,6.2769923,2803.5786,7.5372424,3006.1807,16.971004,3294.6106,46.320023,3723.1709,51.57188,4004.4333,3.2716932,4483.2261,23.035015,4997.5903,30.682655,U-7
1832.7833,.089810826,1834.7211,4.3965058,1772.936,14.967381,1793.2943,.81379431,1901.8705,1.2529562,2108.332,12.335217,2271.7344,6.3631048,2422.1089,.9511078,2785.9473,.58308297,3018.9189,2.06181,3308.8108,6.3443751,3735.1519,11.818994,4024.7356,10.129342,4503.3955,1.9168259,5041.5488,2.3981769,U-8
1849.4094,9.7183399,1856.7975,6.3448253,1783.7975,4.3681326,1813.1483,1.2224022,1927.7152,.3332105,2113.1445,17.997381,2292.8071,4.9369516,2444.4214,6.4888611,2817.7463,17.040211,3037.5815,17.922539,3333.9395,23.722616,3772.8652,11.416121,4045.7368,31.806595,4551.9033,10.171788,5103.9365,16.382784,U-9
1891.2203,28.379047,1896.6317,22.854748,1818.0015,26.359882,1832.4176,9.071063,1950.9481,10.875471,2145.3811,41.041218,2312.1973,31.842461,2453.0642,26.925293,2833.4199,27.716377,3035.2605,16.048452,3326.9436,31.341597,3783.1677,32.779518,4016.3413,31.11861,4556.4268,20.822174,5143.8174,19.679466,V-10
1872.2532,7.2118611,1882.2698,4.2894669,1793.2128,9.7520514,1838.9214,4.2399564,1961.0288,4.7540379,2211.7549,11.063281,2371.9988,16.697235,2521.1658,8.1817446,2919.895,1.838977,3116.3877,.11695265,3409.7029,13.400647,3864.3406,13.146884,4136.1216,12.770389,4646.5005,10.938829,5223.5635,6.1015091,V-11
1882.9214,15.560575,1886.1907,11.462445,1779.4512,8.7231426,1859.8883,7.6528211,1987.9431,12.890129,2263.8379,5.0321202,2389.7307,24.36754,2525.52,29.25412,2952.425,20.956219,3182.481,10.007034,3487.7463,.075818419,3932.2649,10.380867,4218.6479,51.244755,4734.8467,13.261373,5292.2534,3.3459551,V-12
1843.1483,1.0479548,1837.688,3.1712496,1737.734,4.3162818,1850.3975,2.1353912,1989.285,6.0413046,2343.5405,3.0172379,2487.4946,3.4820263,2629.2141,8.271697,3052.1313,1.0711106,3283.8875,5.9493351,3562.2542,.14130235,4044.6589,1.1612911,4329.7944,9.7648335,4811.9404,19.704268,5357.168,1.774201,V-13
1814.2673,9.4347639,1825.5957,3.4034443,1765.2253,4.9459963,1866.2765,3.037823,2003.3187,4.4074817,2382.0283,6.6751552,2561.5288,1.8128171,2703.8938,10.261145,3105.6873,12.249683,3314.3618,5.2890525,3605.52,.12395083,4096.5215,11.136683,4416.9014,5.4915066,4859.7871,6.1184845,5415.0513,2.9898784,V-14
1826.6771,.4173927,1841.1145,2.7583714,1771.3223,9.2077427,1882.9491,10.353013,2015.2528,4.0625019,2466.1506,6.7097411,2607.2568,13.146098,2796.1182,16.353291,3191.5608,6.5653691,3398.3708,2.3681302,3702.593,3.9131758,4186.0078,.19428435,4506.0791,25.508335,4945.209,8.0617819,5525.4878,11.554049,V-15
1801.124,11.792052,1818.4733,12.36401,1757.4901,2.5706553,1897.9735,3.7189724,2022.3013,2.6976743,2530.2197,12.816635,2683.1179,3.0060387,2855.3567,7.8406081,3252.7263,5.7534175,3453.1636,1.331557,3781.4382,5.8493218,4278.4058,7.9948163,4647.249,20.211262,5040.9683,18.324232,5603.5947,21.571037,V-16
1877.161,35.657295,1887.2308,24.538746,1801.2523,34.201611,1914.6766,9.3208952,2033.6863,1.1715639,2534.9734,11.984119,2685.0383,20.715061,2860.7417,30.931835,3232.4087,35.325474,3451.6611,22.199892,3777.9478,24.031883,4262.314,35.101414,4679.2588,66.803543,5066.9453,18.09437,5624.5859,16.035406,V-17
1897.9666,37.391193,1903.6349,23.344851,1796.0804,24.45302,1935.7568,10.048112,2063.8228,3.0899796,2558.2725,14.379125,2718.5532,18.195419,2873.9521,34.23613,3256.7478,39.562695,3492.8079,25.833887,3799.2759,24.110283,4284.3452,53.192871,4749.6294,50.558949,5142.1016,20.005642,5697.0771,12.438529,V-18
1910.3671,33.466747,1922.1571,29.749828,1791.7449,.86389714,1948.0077,8.2310677,2098.4229,8.7973766,2588.9995,21.040083,2778.6799,13.77,2963.4587,29.982225,3410.1785,16.328218,3575.033,1.5598227,3876.7,8.0254126,4394.6489,21.820713,4864.6001,15.588209,5216.5156,9.098134,5783.939,9.6051579,V-19
1859.8696,17.783463,1862.8013,18.354689,1761.2184,10.648155,1934.3717,7.8356705,2122.5049,11.882977,2548.6292,2.9117982,2795.364,1.6084309,3022.9531,3.1854537,3554.6406,18.342695,3699.9092,30.652851,4045.085,36.184246,4600.5513,28.289106,5067.8462,67.409599,5348.3442,37.264999,5867.2329,.92135632,V-20
1719.7611,23.285187,1733.1055,25.304976,1653.83,12.10604,1910.7937,1.3974541,2069.7278,2.0359643,2844.0933,14.494142,3006.4731,22.234228,3260.3164,9.8646755,3721.3572,22.97366,3781.8999,10.602496,4183.0127,1.1735003,4717.3276,18.158525,5272.3696,10.646942,5430.812,2.803041,5855.7896,4.2556906,V-21
1763.9357,39.217186,1782.0284,32.798542,1704.0801,34.019741,1935.4558,38.01598,2098.2312,23.929794,2827.6069,38.667339,3024.8479,33.332062,3238.5161,33.537689,3713.5188,28.876984,3808.5061,24.706608,4224.5386,41.463493,4757.27,54.312683,5327.5693,78.76577,5497.0254,34.711548,5942.5225,13.731398,V-22
1765.5018,11.995748,1791.0594,12.818513,1707.937,4.1794219,1941.6725,.50109047,2094.9514,4.3320842,2786.4375,11.534719,3024.1516,2.6234598,3280.7764,.60823864,3731.2388,1.5667003,3837.4456,8.2753248,4229.8989,10.737241,4777.8555,7.4843922,5349.2046,13.897383,5517.8696,6.9049702,5964.0269,10.902503,V-23
1820.7582,.39764643,1845.9094,2.406009,1747.6895,.31535807,1969.5071,4.3786397,2115.728,3.9264829,2784.8979,18.67478,3012.4451,1.0807105,3273.9192,4.4655457,3743.2178,1.09795,3844.6255,4.392312,4197.4658,1.2176651,4746.5508,.7774331,5309.8447,6.04003,5531.9644,11.097749,5990.8936,2.7277021,V-24
1830.5149,11.662671,1850.2731,7.9468832,1749.5995,10.315786,1980.8881,9.1692963,2123.9661,14.682789,2812.7595,32.67696,3032.3401,21.346289,3297.9148,17.813143,3772.092,10.765188,3870.6587,22.637207,4230.9131,6.1677909,4790.3633,13.229167,5357.0737,27.234074,5562.21,22.533211,6020.7769,26.330462,V-25
1821.2544,6.074419,1840.5546,2.5292444,1739.5609,5.160316,1971.132,8.211894,2117.313,8.9412279,2833.7966,26.783003,3044.1077,15.151071,3309.9902,16.703791,3788.4822,8.1821499,3889.8989,22.5793,4250.918,1.0529121,4806.7754,8.8125029,5384.2778,23.884321,5572.5757,18.145725,6030.1509,17.209581,V-26
1806.1633,2.3186231,1825.4412,5.5246372,1724.8005,1.1208735,1963.1228,3.613308,2107.1721,.35511455,2860.4336,16.605732,3049.8882,5.9523835,3327.2935,.54722595,3798.6746,8.3269968,3885.2212,10.912317,4242.1997,6.7693148,4801.5215,9.5553312,5371.1396,8.5486937,5563.3428,2.5088985,6018.1968,1.9801,V-27
1809.3101,2.0057607,1824.7358,8.2557077,1719.515,5.2069392,1961.6757,.53343171,2104.6563,.59566784,2866.554,10.065787,3050.302,3.9084246,3335.561,3.7888362,3801.6472,7.6404691,3882.3774,9.1396141,4242.48,.091670692,4802.333,1.9403994,5371.3765,7.9009523,5567.3252,10.55013,6021.7461,16.153198,V-28
1812.1316,2.7420309,1829.0957,6.6502719,1719.2205,5.0936604,1953.7631,6.4362559,2104.6128,2.7904782,2863.3337,9.3229475,3037.0149,11.352269,3322.9353,8.7609358,3803.4873,16.573511,3870.3496,8.3621655,4227.0381,4.2354569,4779.7725,11.126947,5345.4292,.37777647,5553.3701,.78805244,6008.1191,7.3903127,V-29
1808.8926,20.849894,1818.7837,22.961836,1712.0355,19.690283,1954.109,13.505499,2099.4961,9.6680593,2871.9377,8.0549479,3033.9221,2.914535,3302.6921,15.79659,3808.6692,30.899881,3859.9055,14.253848,4203.7764,1.9034978,4745.4155,1.2499589,5308.4941,15.335488,5539.3301,4.4872098,5994.2954,5.0485396,V-30
1796.1978,11.894872,1808.0089,11.496326,1700.9805,18.210873,1950.6422,5.0695024,2092.1499,3.4954782,2879.3618,21.236567,3034.4331,12.713498,3284.5579,10.097794,3794.1484,18.686373,3838.708,11.890825,4199.3271,15.813832,4734.3301,14.992547,5296.5073,31.355598,5509.8291,11.557532,5972.5522,9.183835,V-31
1794.6899,11.811977,1814.0209,10.601221,1701.137,12.534186,1933.1812,4.4000702,2068.8091,7.5710907,2849.6223,22.035801,3010.9436,21.893333,3272.2905,12.990786,3756.3252,17.221296,3799.6865,12.656369,4159.3643,14.117883,4678.6846,2.4886341,5227.3154,15.699155,5461.6587,15.796746,5918.9878,6.640696,V-32
1795.7528,14.298644,1815.6656,7.1300359,1718.464,.70598733,1944.8677,5.9267654,2071.7249,.85883629,2763.4116,1.2299452,2926.3198,3.691165,3184.3945,15.61885,3637.7019,12.659839,3716.7368,2.2146363,4068.5234,3.7142384,4602.7993,2.8146238,5109.144,2.194145,5377.8774,2.5223317,5853.6978,3.3884852,V-33
1793.811,17.456026,1807.8318,11.52476,1719.0278,6.3619852,1941.5209,3.5040214,2064.0447,.46776509,2731.3682,9.9492369,2874.7585,1.6650761,3126.4219,14.822594,3573.2246,21.031487,3681.4265,5.0042434,4060.676,6.7430964,4596.6821,15.818833,5091.3833,9.0585833,5339.8267,.82025915,5816.5776,2.8757453,V-34
1814.1682,5.54673,1841.4161,2.2026021,1752.5337,4.201334,1924.1577,.83954489,2058.2612,.55127704,2659.0095,3.4711957,2815.1348,.38301307,3040.4802,3.4939301,3460.199,.29593137,3611.6721,.30974299,3960.8774,1.4778825,4521.1133,8.8921261,4993.9707,11.016493,5258.8623,4.6570382,5739.4194,.67541975,V-35
1829.0953,.94753724,1846.8038,2.5304856,1764.2227,4.5640898,1914.9159,4.4345922,2044.7899,.71088368,2605.3599,.46621263,2782.8442,4.0808315,2999.7561,4.6208129,3363.0457,20.172554,3567.728,10.664027,3897.553,7.4280725,4473.6665,11.643803,4919.4849,14.095652,5189.6772,10.612992,5673.3242,7.5988741,V-36
1859.8387,12.303996,1881.7323,20.835207,1791.0756,24.433447,1914.6163,6.2786112,2050.0559,7.1645842,2502.2571,34.284008,2676.4966,17.560886,2873.5847,32.038677,3277.094,24.133551,3460.9907,27.390377,3763.321,26.150675,4310.7983,28.941505,4696.4907,44.923344,5076.8584,21.321449,5598.4995,14.951485,V-37
1859.499,13.191524,1883.1289,15.778941,1789.7471,24.61186,1902.7781,6.9130373,2041.9515,7.6051016,2469.2185,29.305489,2641.0342,12.664168,2819.627,40.122551,3216.1941,28.273537,3408.8071,20.837105,3709.4077,22.668577,4227.0352,18.191496,4578.6553,51.096943,5004.2656,21.13571,5544.2959,13.006853,V-38
1866.0004,7.5011587,1878.6431,6.7893052,1786.3054,8.6427164,1897.8961,3.709842,2036.9542,4.9337029,2433.7708,10.131306,2602.8877,.71746266,2753.8826,18.545179,3152.3086,18.73782,3368.3438,6.283288,3659.1174,3.411207,4166.8687,10.72859,4498.8516,24.936066,4953.1753,5.754971,5512.7813,3.2591338,V-39
1837.3816,8.6001606,1854.9801,4.832706,1760.8785,6.5953898,1871.4188,2.9455209,2007.3909,6.6289697,2415.4492,14.752774,2586.0415,7.8489895,2698.4756,11.048163,3136.8281,2.1269963,3344.739,13.980579,3631.8262,5.5235372,4137.8379,11.80159,4460.4707,14.4322,4899.21,2.0698533,5451.0498,14.40944,V-40
1969.1488,45.648548,1978.5336,51.908321,1869.1772,53.770542,1900.7811,29.724535,2035.0868,22.658554,2241.9958,70.275024,2420.6455,74.182442,2492.0474,55.251148,2893.1919,42.252686,3155.0942,42.743576,3424.6624,37.163471,3871.6201,49.485226,4073.9016,110.67787,4684.7144,42.794548,5349.3057,3.2560029,V-41
1937.7826,29.901796,1936.7194,25.049919,1870.4093,33.758755,1837.2408,5.5914984,1948.7686,6.8238435,2013.3855,47.35622,2195.7681,41.66531,2313.6594,39.115841,2690.6038,34.511536,2948.4363,25.127192,3223.2991,25.120089,3672.1785,10.791514,3876.4004,65.665985,4433.5288,36.995548,5052.627,32.066566,V-9
1904.528,33.843472,1909.6277,29.115099,1816.64,29.265629,1847.7635,11.047929,1973.7117,16.566542,2165.4265,49.900974,2325.2825,55.927597,2473.425,32.379791,2854.9807,42.132462,3078.76,21.538906,3369.9377,41.684387,3823.1838,58.622559,4091.3752,47.639256,4616.7485,16.624983,5202.0391,20.023954,W-10
1889.7615,41.940414,1897.6689,30.513897,1789.1501,21.783384,1852.264,12.361266,1982.7302,14.367058,2258.0652,7.0676742,2377.7983,52.200523,2507.7449,44.330666,2935.8867,50.646034,3160.98,26.261913,3457.562,34.885593,3905.2515,45.27684,4206.001,90.33519,4708.2114,19.877031,5275.1753,16.366199,W-11
1847.4735,11.390203,1848.4031,4.2077231,1737.3599,4.0883031,1843.3992,.9655894,1982.2085,2.7242692,2379.0664,9.670311,2506.2231,10.511963,2638.9148,13.307669,3072.4448,5.8999209,3280.5029,8.27318,3580.1743,4.2025161,4035.2993,8.4735746,4349.8164,21.850183,4802.1196,5.6321721,5349.6157,2.8404932,W-12
1814.8438,9.8675327,1829.8114,6.8920646,1759.6931,1.1550533,1860.8446,.87661028,1996.4747,2.0737956,2409.481,6.2548313,2585.9597,12.450708,2731.2605,4.4030356,3134.7896,2.9493103,3342.3518,17.273342,3630.4214,4.7195888,4118.7446,3.2206793,4427.7871,7.693356,4863.3252,2.3493369,5420.3369,13.261497,W-13
1825.3124,4.6384678,1851.0022,3.7405605,1787.6593,14.94053,1891.0531,8.9750385,2020.004,5.6514077,2451.0349,6.6155295,2617.9514,4.8874192,2766.2737,22.595707,3158.4336,33.7075,3387.5579,.18967779,3706.4626,10.101795,4198.3545,1.4230428,4508.0874,.16122586,4971.1172,.87648112,5532.9087,8.5560331,W-14
1845.5055,8.0814285,1865.9976,13.902955,1798.4589,27.512672,1905.8776,10.1677,2026.1714,9.8267984,2509.2495,11.687343,2667.031,6.1121016,2851.303,11.79914,3230.5413,34.057293,3435.0845,29.508047,3760.7688,27.344193,4259.4697,7.3327765,4591.6343,44.934093,5026.9629,10.32129,5599.8696,18.220182,W-15
1853.8557,12.198295,1870.4646,23.200127,1789.1495,25.847851,1914.5475,8.8283358,2033.0886,5.0484095,2573.2102,4.061646,2731.5884,5.8216438,2916.2698,28.38537,3293.7747,35.556629,3489.0535,25.670307,3818.1172,30.766798,4323.5732,13.088787,4716.9985,57.939079,5099.2559,3.0748043,5664.3999,15.250442,W-16
1855.9684,11.896883,1868.9612,17.835112,1770.6575,14.117034,1919.6674,3.8140857,2046.506,1.2038267,2617.6021,5.7197571,2780.8931,7.8133459,2983.4941,22.229357,3390.9114,24.437618,3543.4854,9.4943724,3875.1284,8.9126768,4369.0405,23.913727,4850.5537,21.260826,5177.6924,10.599487,5721.293,2.3707092,W-17
1901.7356,20.501005,1897.502,12.465516,1781.7231,1.1384472,1936.8616,1.8375971,2090.9329,9.4093332,2548.5571,33.458313,2763.8733,22.116459,2964.9104,34.077305,3385.8306,31.607576,3618.6875,9.6958313,3968.1091,14.915143,4480.751,6.1006436,5000.2505,54.901367,5284.4004,20.010618,5814.8921,11.009137,W-18
1841.1519,.75410759,1833.0541,21.936182,1716.5171,27.69425,1920.3116,7.2710037,2080.823,11.618389,2628.9248,59.821682,2874.1741,9.9842396,3125.0874,16.286291,3620.4729,46.978477,3714.1887,29.347244,4075.9561,65.626884,4626.2148,56.307583,5118.9219,91.474197,5353.9839,35.304096,5855.9692,11.239293,W-19
1752.2845,29.155087,1746.1449,36.591309,1659.8772,37.045288,1933.4136,2.2797756,2074.0691,.6328035,2806.2649,38.034424,2991.6238,24.985352,3281.3223,28.509729,3758.092,36.387981,3795.9709,4.2445741,4202.8306,36.541138,4753.4063,28.312969,5333.9194,46.7794,5460.7637,5.4529777,5903.5869,9.9420443,W-20
1714.6235,31.216999,1728.8232,33.227673,1651.4128,20.975729,1919.0049,1.188779,2059.8228,2.5483155,3043.1482,82.804077,3109.7605,38.220097,3323.6436,7.736464,3784.4465,3.5194407,3837.3108,8.3170691,4255.5156,10.790827,4793.5884,3.4052908,5395.9639,15.348887,5512.0166,7.18958,5958.189,2.9224248,W-21
1771.0391,5.5766263,1791.4832,2.5691624,1701.7214,3.2910514,1945.3035,2.0816801,2090.9475,1.6648678,2983.9409,8.9291878,3090.8376,4.2539878,3329.0488,4.0765147,3776.4458,1.571363,3862.5854,4.431859,4233.2808,3.8595138,4769.1016,3.2159207,5343.229,3.523937,5546.793,2.2891171,5998.6919,4.7001081,W-22
1795.7366,3.9328861,1815.3021,1.6205835,1720.7435,1.0022336,1964.2899,.33542511,2111.0212,.2258874,2924.6851,6.3028102,3081.9592,1.5365052,3359.6274,3.7623651,3815.3452,.51229453,3907.884,9.6668358,4271.2891,1.4299806,4822.3584,7.0950627,5415.3091,8.7364416,5597.1553,.73519129,6037.6367,2.8309145,W-23
1801.6233,7.5383363,1822.0999,8.1673737,1730.5697,1.5124836,1984.7882,3.7733612,2120.6567,1.9847387,2904.0562,19.411692,3097.7986,3.7216406,3377.9568,1.8496914,3845.7581,7.0529914,3922.9292,3.7577252,4312.9185,10.511377,4870.1016,2.1862576,5473.3887,13.734012,5628.4063,3.3560548,6073.0376,8.6550236,W-24
1803.2882,5.3322592,1815.9694,8.8374138,1727.5778,1.9750421,1983.2833,1.6475394,2124.6248,4.155077,2890.21,21.234558,3097.9761,3.212476,3383.1316,2.3389637,3853.5894,6.8787308,3943.8723,6.9596138,4332.2607,8.2482491,4891.2197,10.15249,5494.167,15.11862,5642.9233,5.521419,6087.9004,6.3452606,W-25
1801.4196,4.0664773,1811.4183,11.989279,1721.1797,6.0204573,1978.2761,4.5908604,2122.0283,2.7318783,2903.0522,28.356619,3107.6104,3.5704436,3394.656,2.7349644,3874.1023,6.4514427,3961.6421,10.97977,4348.0801,12.845774,4909.918,14.713974,5519.6323,21.620987,5656.5166,6.7053871,6090.1704,.51050633,W-26
1797.1825,3.2443445,1812.2524,9.0693913,1713.2791,5.9847865,1976.7905,5.6899805,2124.6746,7.9034963,2939.543,19.415472,3112.6533,11.436591,3408.8955,6.383357,3886.2666,2.2300456,3959.9053,6.1737895,4348.1968,11.254353,4918.1016,15.213688,5521.8501,18.654146,5665.9121,8.4549007,6103.9468,12.025647,W-27
1798.9348,1.6992869,1821.4998,.84593213,1714.6478,.3857162,1969.5981,1.2032694,2120.5327,5.3644056,2944.075,17.981752,3113.4873,11.142715,3413.417,1.5468318,3891.4509,7.6338725,3948.8591,2.3449404,4336.4438,1.20409,4906.8525,4.2826133,5510.2813,1.5119998,5654.1172,.68965846,6095.1738,4.8866568,W-28
1787.871,2.6420481,1803.1638,.2674934,1699.0499,.7409513,1955.7773,1.6171178,2108.5122,1.4210594,2944.0276,6.6392455,3105.6467,5.4677758,3388.7893,4.3565497,3877.2488,10.734333,3927.7144,4.0224972,4307.6206,7.2065115,4863.8271,5.9532633,5467.5728,17.631521,5625.1445,.94656521,6059.1953,4.987915,W-29
1801.8934,11.373207,1819.0488,9.5909891,1709.6328,5.4380569,1960.0897,1.5941564,2106.8289,4.3959436,2935.1702,5.4619761,3093.8489,4.8246841,3364.8972,10.22553,3865.3201,11.60482,3905.9333,4.2035022,4269.0513,17.479012,4808.4048,26.464207,5397.6211,34.615761,5593.4492,5.2297812,6038.0889,4.715929,W-30
1797.6172,1.2561717,1813.2753,2.3047385,1706.3386,11.771585,1951.9836,5.9245195,2097.8918,5.8007159,2918.2063,12.640451,3079.769,8.7547798,3333.4336,1.5131421,3828.6514,17.004286,3867.3816,4.6944356,4248.4844,2.6404688,4785.5176,10.510237,5360.1851,4.2258596,5545.6411,2.4874098,6000.2261,1.6091864,W-31
1782.8062,12.50702,1801.5614,10.682597,1697.4924,19.408463,1940.2072,8.9453087,2078.324,10.449645,2902.4558,31.579628,3062.2061,23.115047,3313.6213,18.890463,3799.4768,38.517525,3836.9897,19.05604,4204.6387,12.057325,4732.5269,4.4787121,5276.3945,4.3730459,5486.9536,.037716776,5944.626,3.5644345,W-32
1801.5778,2.5687203,1820.85,3.1191947,1715.5098,2.7534914,1944.8376,3.3870938,2078.0774,1.5622516,2796.6174,1.3611536,2957.0566,.21862839,3215.1638,2.9363701,3682.2754,9.6278353,3769.3823,1.9005691,4136.5967,2.3617878,4676.2207,6.8854342,5188.8457,4.334703,5423.1245,1.9806488,5896.8315,6.0137944,W-33
1803.7491,2.3599806,1814.9469,3.8658688,1726.615,.49032301,1942.6912,4.0434875,2068.9624,1.1484739,2740.3953,5.3121295,2899.5898,5.4075384,3148.2434,1.6811398,3610.1501,4.1770229,3701.9319,2.4802501,4072.77,.5963223,4620.2363,13.225418,5137.1001,6.7434502,5357.4878,4.4229555,5833.896,4.1973853,W-34
1822.1544,6.3570523,1839.5869,3.2679904,1749.813,12.889892,1926.2515,5.3172851,2060.6709,.7079547,2677.8406,8.1910553,2841.5747,12.541387,3073.0784,8.9084587,3500.1934,12.962764,3647.4641,4.324718,3993.178,17.015125,4556.583,1.0597669,5056.2622,4.9164143,5294.0176,7.3173637,5768.9395,5.2000394,W-35
1844.9626,2.1011336,1851.3748,4.289608,1760.8719,5.196126,1916.415,.12358356,2048.2495,2.4393361,2630.2151,5.2628312,2806.1997,.025972152,3022.2346,.44826347,3379.7102,16.260435,3593.8044,1.0324023,3930.5132,1.2333001,4492.7739,8.2000551,4955.124,29.719316,5223.5171,6.5432682,5703.3022,8.2848129,W-36
1864.2837,13.457704,1864.3256,4.6357112,1776.3368,16.062281,1907.9762,1.6758528,2047.7593,1.3064973,2541.0828,16.513849,2724.9856,7.4415717,2918.2334,17.943277,3320.5098,21.591047,3490.2141,11.93691,3825.6067,9.4182768,4370.7759,12.117808,4757.436,32.574711,5111.105,21.99745,5621.0737,19.419306,W-37
1867.1376,18.332216,1872.5658,12.277136,1779.4718,15.448803,1896.3274,.83606935,2039.7114,3.0211563,2499.3643,23.599642,2670.7087,9.4923725,2846.7095,26.539064,3240.6514,32.961853,3428.6187,25.046946,3749.5825,15.260912,4291.0859,8.0151787,4619.769,34.949638,5026.8213,17.957083,5554.916,15.091996,W-38
1871.0173,21.019381,1871.2965,13.610069,1771.3312,8.2746687,1888.177,.82257265,2031.8002,7.6732078,2456.9338,17.436527,2632.1636,4.7445722,2790.26,24.277731,3185.8674,33.743256,3393.0884,19.483059,3694.353,12.034993,4217.8926,3.6417134,4540.5923,31.314718,4977.6382,12.476909,5525.5396,10.662016,W-39
